year,month,day,carrier,dest,departure_delay,arrival_delay,delay_change_minutes
2013,7,19,B6,SAN,-2.0,-31.0,-29.0
2013,8,23,DL,AUS,1.0,-31.0,-32.0
2013,6,10,AA,LAX,0.0,-31.0,-31.0
2013,6,9,AA,LAX,-4.0,-31.0,-27.0
2013,6,8,9E,IND,-3.0,-31.0,-28.0
2013,8,17,AA,SFO,-8.0,-31.0,-23.0
2013,7,13,DL,SFO,-6.0,-31.0,-25.0
2013,8,27,B6,HOU,-7.0,-31.0,-24.0
2013,8,24,DL,SAN,6.0,-31.0,-37.0
2013,7,18,DL,LAS,4.0,-31.0,-35.0
2013,8,30,DL,PDX,-1.0,-31.0,-30.0
2013,7,30,DL,LAS,-4.0,-31.0,-27.0
2013,7,14,B6,LAS,1.0,-31.0,-32.0
2013,8,20,DL,DEN,-4.0,-31.0,-27.0
2013,7,15,B6,ROC,-3.0,-31.0,-28.0
2013,7,15,VX,SFO,-2.0,-31.0,-29.0
2013,6,9,DL,MIA,-2.0,-31.0,-29.0
2013,8,6,DL,BOS,-6.0,-31.0,-25.0
2013,8,25,MQ,RDU,-3.0,-31.0,-28.0
2013,8,25,UA,LAX,-9.0,-31.0,-22.0
2013,8,20,B6,LGB,1.0,-31.0,-32.0
2013,8,30,B6,MCO,7.0,-31.0,-38.0
2013,8,11,AA,SJU,-4.0,-31.0,-27.0
2013,7,16,9E,MSY,-5.0,-31.0,-26.0
2013,8,23,AA,LAX,-6.0,-31.0,-25.0
2013,7,19,DL,SFO,-3.0,-31.0,-28.0
2013,8,29,VX,LAX,0.0,-31.0,-31.0
2013,8,24,VX,LAX,7.0,-31.0,-38.0
2013,6,5,DL,MSY,-3.0,-31.0,-28.0
2013,6,22,9E,ORD,5.0,-31.0,-36.0
2013,8,5,DL,BOS,-5.0,-31.0,-26.0
2013,7,3,B6,SYR,-3.0,-31.0,-28.0
2013,8,19,AA,LAX,-7.0,-31.0,-24.0
2013,6,15,DL,BOS,-4.0,-31.0,-27.0
2013,7,21,B6,ROC,-7.0,-31.0,-24.0
2013,7,18,9E,MSY,-3.0,-31.0,-28.0
2013,7,18,B6,HOU,-6.0,-31.0,-25.0
2013,6,9,DL,SAN,-3.0,-31.0,-28.0
2013,8,17,AA,BOS,-5.0,-31.0,-26.0
2013,7,13,UA,SFO,-11.0,-31.0,-20.0
2013,7,27,9E,DCA,-2.0,-31.0,-29.0
2013,6,25,AA,LAX,-11.0,-31.0,-20.0
2013,8,27,DL,SAN,-5.0,-31.0,-26.0
2013,8,26,DL,BOS,-6.0,-31.0,-25.0
2013,6,16,9E,IAD,-6.0,-31.0,-25.0
2013,8,23,9E,CVG,-5.0,-31.0,-26.0
2013,6,14,DL,TPA,-10.0,-31.0,-21.0
2013,7,6,9E,MKE,-1.0,-31.0,-30.0
2013,8,30,VX,SFO,0.0,-31.0,-31.0
2013,6,20,AA,BOS,-4.0,-31.0,-27.0
2013,7,16,DL,LAX,27.0,-31.0,-58.0
2013,7,25,9E,IAD,3.0,-31.0,-34.0
2013,8,30,B6,SLC,-3.0,-31.0,-28.0
2013,8,30,B6,MCO,-4.0,-31.0,-27.0
2013,8,18,B6,PHX,-6.0,-31.0,-25.0
2013,7,19,DL,LAS,-5.0,-31.0,-26.0
2013,8,11,9E,MCI,-5.0,-31.0,-26.0
2013,8,29,B6,ORD,-5.0,-31.0,-26.0
2013,8,30,AA,LAX,-4.0,-31.0,-27.0
2013,8,26,UA,SFO,-4.0,-31.0,-27.0
2013,8,27,DL,SLC,-4.0,-31.0,-27.0
2013,8,20,DL,SEA,6.0,-31.0,-37.0
2013,7,6,B6,BOS,-4.0,-31.0,-27.0
2013,6,22,AA,IAH,0.0,-31.0,-31.0
2013,8,4,DL,DTW,-2.0,-31.0,-29.0
2013,6,21,VX,LAX,-5.0,-31.0,-26.0
2013,8,23,DL,PHX,5.0,-31.0,-36.0
2013,8,6,DL,SFO,-5.0,-31.0,-26.0
2013,8,19,9E,DTW,-4.0,-31.0,-27.0
2013,7,5,9E,PIT,-8.0,-31.0,-23.0
2013,6,5,B6,FLL,-4.0,-31.0,-27.0
2013,8,30,B6,SEA,-5.0,-31.0,-26.0
2013,7,8,UA,LAX,-5.0,-31.0,-26.0
2013,8,23,DL,ATL,0.0,-31.0,-31.0
2013,6,21,US,PHX,-4.0,-31.0,-27.0
2013,7,4,HA,HNL,-10.0,-31.0,-21.0
2013,7,22,DL,FLL,-2.0,-31.0,-29.0
2013,6,9,AA,SFO,-7.0,-31.0,-24.0
2013,6,27,DL,SAN,1.0,-31.0,-32.0
2013,8,25,B6,SAN,1.0,-31.0,-32.0
2013,8,25,DL,BOS,-6.0,-31.0,-25.0
2013,7,4,9E,ORD,5.0,-31.0,-36.0
2013,8,30,9E,RDU,17.0,-31.0,-48.0
2013,6,19,DL,SJU,-2.0,-31.0,-29.0
2013,7,16,DL,LAX,-3.0,-31.0,-28.0
2013,8,30,DL,MCO,-7.0,-31.0,-24.0
2013,6,16,B6,MCO,-2.0,-31.0,-29.0
2013,7,14,UA,LAX,16.0,-31.0,-47.0
2013,7,26,B6,PBI,-3.0,-31.0,-28.0
2013,8,21,DL,LAS,-3.0,-31.0,-28.0
2013,6,22,B6,ORD,-3.0,-31.0,-28.0
2013,8,16,AA,MIA,-3.0,-31.0,-28.0
2013,8,4,AA,MIA,-6.0,-31.0,-25.0
2013,6,5,UA,LAX,-5.0,-31.0,-26.0
2013,8,5,DL,SEA,-4.0,-31.0,-27.0
2013,8,21,VX,SFO,-1.0,-31.0,-30.0
2013,8,30,AA,LAX,-8.0,-31.0,-23.0
2013,8,30,DL,LAX,-1.0,-31.0,-30.0
2013,7,27,9E,MCI,-7.0,-31.0,-24.0
2013,7,25,9E,DTW,1.0,-31.0,-32.0
2013,6,19,9E,MCI,16.0,-31.0,-47.0
2013,7,16,DL,LAX,11.0,-31.0,-42.0
2013,8,10,9E,BWI,-8.0,-31.0,-23.0
2013,8,6,B6,ROC,-9.0,-31.0,-22.0
2013,6,21,DL,SLC,-2.0,-31.0,-29.0
2013,8,29,9E,DCA,-7.0,-31.0,-24.0
2013,8,26,AA,SAN,-2.0,-31.0,-29.0
2013,8,26,B6,IAD,-9.0,-31.0,-22.0
2013,6,11,AA,SAN,0.0,-31.0,-31.0
2013,8,26,AA,AUS,-2.0,-32.0,-30.0
2013,8,26,UA,SFO,-1.0,-32.0,-31.0
2013,8,18,B6,LGB,-8.0,-32.0,-24.0
2013,6,12,AA,LAX,-2.0,-32.0,-30.0
2013,8,21,B6,FLL,0.0,-32.0,-32.0
2013,7,15,B6,LAS,-2.0,-32.0,-30.0
2013,7,5,VX,SFO,-7.0,-32.0,-25.0
2013,7,19,AA,SFO,3.0,-32.0,-35.0
2013,7,19,AA,LAS,0.0,-32.0,-32.0
2013,8,31,VX,LAX,-5.0,-32.0,-27.0
2013,7,7,9E,DFW,-1.0,-32.0,-31.0
2013,7,31,9E,MVY,-5.0,-32.0,-27.0
2013,6,23,9E,MSP,0.0,-32.0,-32.0
2013,8,30,DL,FLL,-5.0,-32.0,-27.0
2013,6,20,9E,ORD,-4.0,-32.0,-28.0
2013,6,20,DL,BOS,-3.0,-32.0,-29.0
2013,6,12,B6,JAX,-6.0,-32.0,-26.0
2013,6,23,B6,ORD,-3.0,-32.0,-29.0
2013,7,4,B6,BUF,-9.0,-32.0,-23.0
2013,7,4,B6,LGB,-2.0,-32.0,-30.0
2013,8,22,UA,LAX,-2.0,-32.0,-30.0
2013,8,22,DL,SFO,5.0,-32.0,-37.0
2013,7,24,9E,RDU,1.0,-32.0,-33.0
2013,8,30,B6,MVY,-5.0,-32.0,-27.0
2013,8,13,DL,SEA,-8.0,-32.0,-24.0
2013,7,6,B6,CLT,-3.0,-32.0,-29.0
2013,8,17,DL,SFO,-3.0,-32.0,-29.0
2013,6,11,B6,SMF,-2.0,-32.0,-30.0
2013,8,6,DL,FLL,5.0,-32.0,-37.0
2013,8,17,9E,DTW,-3.0,-32.0,-29.0
2013,8,24,DL,BOS,-5.0,-32.0,-27.0
2013,8,22,DL,LAS,8.0,-32.0,-40.0
2013,7,16,DL,SFO,-4.0,-32.0,-28.0
2013,6,13,DL,LAX,-7.0,-32.0,-25.0
2013,7,6,9E,BWI,-7.0,-32.0,-25.0
2013,6,6,9E,ORD,-1.0,-32.0,-31.0
2013,8,22,DL,SJU,-2.0,-32.0,-30.0
2013,8,22,DL,SFO,-8.0,-32.0,-24.0
2013,6,4,AA,SJU,-11.0,-32.0,-21.0
2013,8,12,AA,SJU,-3.0,-32.0,-29.0
2013,8,12,9E,DCA,-2.0,-32.0,-30.0
2013,6,4,DL,BOS,-2.0,-32.0,-30.0
2013,6,4,9E,DCA,17.0,-32.0,-49.0
2013,6,2,B6,FLL,-5.0,-32.0,-27.0
2013,6,4,B6,SJC,-4.0,-32.0,-28.0
2013,8,20,B6,RDU,-2.0,-32.0,-30.0
2013,7,14,B6,PDX,-5.0,-32.0,-27.0
2013,7,14,9E,BWI,-2.0,-32.0,-30.0
2013,8,10,9E,IAD,-6.0,-32.0,-26.0
2013,6,1,DL,BOS,-1.0,-32.0,-31.0
2013,6,3,DL,SLC,-5.0,-32.0,-27.0
2013,8,17,DL,SFO,-2.0,-32.0,-30.0
2013,7,17,B6,ABQ,0.0,-32.0,-32.0
2013,8,31,DL,MCO,-4.0,-32.0,-28.0
2013,6,15,AA,TPA,-5.0,-32.0,-27.0
2013,8,26,9E,DCA,-8.0,-32.0,-24.0
2013,6,22,AA,MIA,1.0,-32.0,-33.0
2013,6,11,DL,BOS,-4.0,-32.0,-28.0
2013,6,11,B6,SFO,-2.0,-32.0,-30.0
2013,6,30,9E,MSP,0.0,-32.0,-32.0
2013,7,13,VX,LAX,-2.0,-32.0,-30.0
2013,6,2,DL,LAS,0.0,-32.0,-32.0
2013,7,6,AA,MIA,2.0,-32.0,-34.0
2013,7,6,B6,ROC,-7.0,-32.0,-25.0
2013,6,9,9E,BOS,-7.0,-32.0,-25.0
2013,7,15,9E,CHS,-5.0,-32.0,-27.0
2013,8,21,AA,BOS,-9.0,-32.0,-23.0
2013,8,21,B6,LAS,-3.0,-32.0,-29.0
2013,8,24,UA,SFO,-2.0,-32.0,-30.0
2013,7,1,AA,SFO,-1.0,-32.0,-31.0
2013,8,19,B6,LAS,-4.0,-32.0,-28.0
2013,8,19,9E,CHS,-5.0,-32.0,-27.0
2013,6,15,B6,MSY,-6.0,-32.0,-26.0
2013,6,23,DL,SJU,-2.0,-32.0,-30.0
2013,8,5,9E,DTW,-6.0,-32.0,-26.0
2013,6,16,AA,SJU,-7.0,-32.0,-25.0
2013,6,30,AA,LAX,-1.0,-32.0,-31.0
2013,6,6,DL,LAS,-2.0,-32.0,-30.0
2013,6,11,B6,AUS,0.0,-32.0,-32.0
2013,8,31,AA,MIA,-1.0,-32.0,-31.0
2013,8,29,AA,LAS,14.0,-32.0,-46.0
2013,8,29,AA,IAH,-5.0,-32.0,-27.0
2013,8,29,AA,LAX,4.0,-32.0,-36.0
2013,7,15,DL,SLC,-2.0,-32.0,-30.0
2013,6,21,AA,SFO,-3.0,-32.0,-29.0
2013,8,30,DL,BOS,-2.0,-32.0,-30.0
2013,8,20,AA,LAX,3.0,-32.0,-35.0
2013,7,21,DL,SJU,-6.0,-32.0,-26.0
2013,7,21,DL,BOS,-3.0,-32.0,-29.0
2013,7,5,9E,DTW,4.0,-32.0,-36.0
2013,7,30,DL,TPA,-3.0,-32.0,-29.0
2013,8,20,B6,LAX,-1.0,-32.0,-31.0
2013,7,4,9E,MSP,2.0,-32.0,-34.0
2013,8,30,DL,SAN,-4.0,-32.0,-28.0
2013,6,22,MQ,DCA,1.0,-32.0,-33.0
2013,8,24,B6,SYR,3.0,-32.0,-35.0
2013,8,12,DL,MCO,-3.0,-32.0,-29.0
2013,6,9,9E,PHL,-5.0,-32.0,-27.0
2013,6,18,DL,SEA,-5.0,-32.0,-27.0
2013,6,18,DL,SEA,4.0,-32.0,-36.0
2013,6,11,DL,FLL,-2.0,-32.0,-30.0
2013,7,26,B6,MCO,-5.0,-32.0,-27.0
2013,8,21,B6,OAK,5.0,-32.0,-37.0
2013,6,4,B6,SFO,0.0,-32.0,-32.0
2013,7,13,AA,LAX,-5.0,-32.0,-27.0
2013,6,22,B6,LGB,-2.0,-32.0,-30.0
2013,6,1,9E,MCI,-6.0,-32.0,-26.0
2013,7,7,DL,FLL,-4.0,-32.0,-28.0
2013,7,2,VX,SFO,-1.0,-32.0,-31.0
2013,7,2,DL,SEA,-5.0,-32.0,-27.0
2013,7,6,DL,SEA,-2.0,-32.0,-30.0
2013,7,11,DL,SAN,8.0,-32.0,-40.0
2013,7,6,AA,SEA,-8.0,-32.0,-24.0
2013,7,4,AA,LAX,1.0,-32.0,-33.0
2013,8,18,9E,ORD,-3.0,-32.0,-29.0
2013,6,3,B6,PHX,-2.0,-32.0,-30.0
2013,8,21,AA,LAX,-4.0,-32.0,-28.0
2013,8,16,AA,BOS,-2.0,-32.0,-30.0
2013,8,21,9E,PIT,-9.0,-32.0,-23.0
2013,8,25,DL,SEA,0.0,-32.0,-32.0
2013,7,28,DL,BOS,-7.0,-32.0,-25.0
2013,7,5,9E,CLE,-5.0,-32.0,-27.0
2013,6,4,AA,LAX,-11.0,-32.0,-21.0
2013,7,12,AA,SJU,-4.0,-32.0,-28.0
2013,6,3,B6,SJC,-6.0,-32.0,-26.0
2013,8,18,DL,MCO,0.0,-32.0,-32.0
2013,8,5,DL,BOS,-4.0,-32.0,-28.0
2013,6,7,AA,SFO,-4.0,-32.0,-28.0
2013,7,5,UA,LAX,-11.0,-32.0,-21.0
2013,8,21,DL,FLL,-4.0,-32.0,-28.0
2013,8,15,B6,BUR,-4.0,-32.0,-28.0
2013,7,4,B6,SFO,3.0,-32.0,-35.0
2013,8,2,DL,FLL,-3.0,-32.0,-29.0
2013,6,11,9E,CHS,-9.0,-32.0,-23.0
2013,6,27,AA,LAX,7.0,-32.0,-39.0
2013,8,21,DL,LAX,4.0,-32.0,-36.0
2013,8,25,AA,LAX,-4.0,-32.0,-28.0
2013,8,25,B6,SYR,-6.0,-32.0,-26.0
2013,8,25,UA,SFO,0.0,-32.0,-32.0
2013,7,6,DL,SJU,-5.0,-32.0,-27.0
2013,8,25,9E,BWI,-7.0,-32.0,-25.0
2013,6,15,B6,BUR,-7.0,-32.0,-25.0
2013,8,24,UA,SFO,-1.0,-32.0,-31.0
2013,7,20,UA,SFO,-7.0,-32.0,-25.0
2013,6,26,9E,BNA,2.0,-32.0,-34.0
2013,6,22,9E,PHL,-1.0,-32.0,-31.0
2013,8,5,DL,SAT,5.0,-32.0,-37.0
2013,8,3,9E,DCA,-1.0,-32.0,-31.0
2013,8,16,9E,PHL,-3.0,-32.0,-29.0
2013,7,4,DL,MCO,-1.0,-32.0,-31.0
2013,8,25,DL,PDX,-3.0,-32.0,-29.0
2013,8,6,B6,SYR,-3.0,-32.0,-29.0
2013,7,26,9E,DTW,-3.0,-32.0,-29.0
2013,8,30,DL,LAX,-4.0,-32.0,-28.0
2013,8,25,UA,LAX,-5.0,-32.0,-27.0
2013,7,28,9E,MSP,-10.0,-32.0,-22.0
2013,8,25,AA,LAX,-4.0,-32.0,-28.0
2013,8,25,DL,LAX,-1.0,-32.0,-31.0
2013,6,20,B6,SJC,-3.0,-32.0,-29.0
2013,7,18,9E,DCA,-6.0,-32.0,-26.0
2013,8,17,MQ,DCA,-2.0,-32.0,-30.0
2013,8,29,9E,BWI,-1.0,-32.0,-31.0
2013,8,26,B6,MSY,-2.0,-32.0,-30.0
2013,6,12,9E,DCA,-7.0,-32.0,-25.0
2013,8,26,DL,SFO,0.0,-32.0,-32.0
2013,6,10,DL,SFO,0.0,-32.0,-32.0
2013,6,5,DL,LAX,-7.0,-32.0,-25.0
2013,8,20,B6,ABQ,0.0,-32.0,-32.0
2013,7,7,DL,SAN,-3.0,-32.0,-29.0
2013,7,15,MQ,RDU,-6.0,-32.0,-26.0
2013,8,15,AA,ORD,-3.0,-32.0,-29.0
2013,6,1,AA,LAX,-1.0,-32.0,-31.0
2013,6,1,UA,SFO,-4.0,-32.0,-28.0
2013,6,8,B6,AUS,-3.0,-32.0,-29.0
2013,8,29,VX,LAX,-6.0,-33.0,-27.0
2013,7,26,DL,BOS,-7.0,-33.0,-26.0
2013,7,16,DL,LAS,-5.0,-33.0,-28.0
2013,8,24,DL,LAX,-4.0,-33.0,-29.0
2013,6,12,DL,FLL,-5.0,-33.0,-28.0
2013,8,26,VX,LAX,-1.0,-33.0,-32.0
2013,7,19,VX,SFO,-1.0,-33.0,-32.0
2013,7,5,AA,LAX,-4.0,-33.0,-29.0
2013,6,21,DL,SEA,13.0,-33.0,-46.0
2013,7,5,US,PHX,-2.0,-33.0,-31.0
2013,7,27,DL,SJU,-3.0,-33.0,-30.0
2013,7,5,9E,IAD,2.0,-33.0,-35.0
2013,7,30,B6,CLT,-1.0,-33.0,-32.0
2013,7,11,9E,DCA,3.0,-33.0,-36.0
2013,8,24,UA,LAX,-8.0,-33.0,-25.0
2013,7,5,UA,SFO,-3.0,-33.0,-30.0
2013,8,29,UA,LAX,-6.0,-33.0,-27.0
2013,7,4,B6,SEA,-6.0,-33.0,-27.0
2013,7,16,B6,BUR,-6.0,-33.0,-27.0
2013,8,4,9E,CHS,-7.0,-33.0,-26.0
2013,8,19,9E,SDF,-3.0,-33.0,-30.0
2013,7,17,AA,SFO,8.0,-33.0,-41.0
2013,8,16,MQ,DCA,-3.0,-33.0,-30.0
2013,8,16,9E,DTW,-2.0,-33.0,-31.0
2013,8,29,B6,LGB,-3.0,-33.0,-30.0
2013,7,18,VX,SFO,-4.0,-33.0,-29.0
2013,8,15,9E,IAD,-1.0,-33.0,-32.0
2013,8,20,DL,SFO,-2.0,-33.0,-31.0
2013,6,12,9E,MSY,-10.0,-33.0,-23.0
2013,8,24,AA,LAX,-5.0,-33.0,-28.0
2013,8,24,DL,BOS,-3.0,-33.0,-30.0
2013,7,14,DL,AUS,-5.0,-33.0,-28.0
2013,8,4,B6,LAS,-8.0,-33.0,-25.0
2013,8,29,DL,LAX,-1.0,-33.0,-32.0
2013,8,24,AA,DFW,1.0,-33.0,-34.0
2013,8,26,DL,DTW,-7.0,-33.0,-26.0
2013,8,26,DL,BOS,-3.0,-33.0,-30.0
2013,7,14,B6,MCO,4.0,-33.0,-37.0
2013,8,2,9E,MSY,-5.0,-33.0,-28.0
2013,7,14,DL,LAX,-2.0,-33.0,-31.0
2013,8,23,VX,SFO,-3.0,-33.0,-30.0
2013,7,15,B6,BUF,-7.0,-33.0,-26.0
2013,7,17,B6,SAN,2.0,-33.0,-35.0
2013,8,23,AA,ORD,-3.0,-33.0,-30.0
2013,8,24,AA,SEA,-3.0,-33.0,-30.0
2013,6,22,B6,ABQ,-1.0,-33.0,-32.0
2013,8,23,B6,LAX,-5.0,-33.0,-28.0
2013,6,1,B6,HOU,-3.0,-33.0,-30.0
2013,8,17,9E,PHL,-4.0,-33.0,-29.0
2013,6,26,AA,LAX,1.0,-33.0,-34.0
2013,8,26,DL,TPA,-5.0,-33.0,-28.0
2013,8,26,9E,DCA,-1.0,-33.0,-32.0
2013,7,16,9E,MSP,-4.0,-33.0,-29.0
2013,6,5,AA,LAX,-6.0,-33.0,-27.0
2013,8,5,B6,BOS,-7.0,-33.0,-26.0
2013,7,6,B6,SMF,3.0,-33.0,-36.0
2013,6,21,9E,CVG,11.0,-33.0,-44.0
2013,7,5,AA,BOS,-8.0,-33.0,-25.0
2013,6,22,MQ,RDU,-11.0,-33.0,-22.0
2013,6,5,B6,BOS,-2.0,-33.0,-31.0
2013,6,11,DL,SEA,-1.0,-33.0,-32.0
2013,7,4,B6,LAX,-3.0,-33.0,-30.0
2013,8,19,HA,HNL,-9.0,-33.0,-24.0
2013,7,30,DL,BOS,-8.0,-33.0,-25.0
2013,8,28,AA,LAX,-6.0,-33.0,-27.0
2013,7,4,DL,SEA,0.0,-33.0,-33.0
2013,7,18,B6,LAS,-7.0,-33.0,-26.0
2013,8,18,AA,SJU,-3.0,-33.0,-30.0
2013,7,4,VX,SFO,-2.0,-33.0,-31.0
2013,7,20,9E,IND,-3.0,-33.0,-30.0
2013,7,21,AA,BOS,-8.0,-33.0,-25.0
2013,8,25,DL,MCO,-5.0,-33.0,-28.0
2013,8,5,AA,TPA,-2.0,-33.0,-31.0
2013,7,1,VX,LAX,-4.0,-33.0,-29.0
2013,6,22,B6,SFO,-2.0,-33.0,-31.0
2013,8,20,DL,AUS,-5.0,-33.0,-28.0
2013,8,5,B6,ROC,-5.0,-33.0,-28.0
2013,8,19,AA,SFO,-7.0,-33.0,-26.0
2013,7,5,B6,LAS,-3.0,-33.0,-30.0
2013,8,30,UA,LAX,-11.0,-33.0,-22.0
2013,7,31,9E,CHS,-5.0,-33.0,-28.0
2013,8,19,9E,MSP,-7.0,-33.0,-26.0
2013,8,19,B6,RDU,-6.0,-33.0,-27.0
2013,8,31,9E,RDU,-6.0,-33.0,-27.0
2013,6,16,9E,PIT,-5.0,-33.0,-28.0
2013,8,21,9E,PHL,-6.0,-33.0,-27.0
2013,7,16,DL,AUS,-5.0,-33.0,-28.0
2013,7,14,AA,TPA,-6.0,-33.0,-27.0
2013,6,20,9E,BNA,-7.0,-33.0,-26.0
2013,6,21,9E,MSY,-8.0,-33.0,-25.0
2013,7,16,VX,LAX,-2.0,-33.0,-31.0
2013,7,16,AA,TPA,-5.0,-33.0,-28.0
2013,6,21,UA,SFO,-3.0,-33.0,-30.0
2013,7,4,9E,BWI,-4.0,-33.0,-29.0
2013,6,28,B6,LAX,3.0,-33.0,-36.0
2013,8,30,DL,LAX,4.0,-33.0,-37.0
2013,8,30,9E,DTW,-8.0,-33.0,-25.0
2013,6,8,B6,ORD,-1.0,-33.0,-32.0
2013,6,6,9E,BOS,-4.0,-33.0,-29.0
2013,7,13,B6,SAN,-3.0,-33.0,-30.0
2013,8,27,B6,LAX,2.0,-33.0,-35.0
2013,6,12,B6,HOU,-8.0,-33.0,-25.0
2013,6,22,AA,LAX,3.0,-33.0,-36.0
2013,6,9,B6,PWM,-14.0,-33.0,-19.0
2013,8,16,B6,LAX,-6.0,-33.0,-27.0
2013,8,16,VX,LAX,-1.0,-33.0,-32.0
2013,6,15,B6,FLL,-4.0,-33.0,-29.0
2013,7,29,9E,MSP,0.0,-33.0,-33.0
2013,8,18,DL,PDX,1.0,-33.0,-34.0
2013,8,18,AA,DFW,1.0,-33.0,-34.0
2013,6,16,AA,MIA,-4.0,-33.0,-29.0
2013,6,8,MQ,BNA,-10.0,-33.0,-23.0
2013,7,21,DL,DTW,1.0,-33.0,-34.0
2013,6,15,AA,MIA,-6.0,-33.0,-27.0
2013,8,25,B6,FLL,-5.0,-33.0,-28.0
2013,7,14,DL,LAS,-9.0,-33.0,-24.0
2013,6,23,DL,SJU,-3.0,-33.0,-30.0
2013,6,17,B6,SJU,-9.0,-33.0,-24.0
2013,8,18,B6,ABQ,-1.0,-33.0,-32.0
2013,6,15,AA,MIA,-4.0,-33.0,-29.0
2013,6,25,AA,LAX,-5.0,-33.0,-28.0
2013,7,17,DL,BOS,-1.0,-33.0,-32.0
2013,8,25,DL,SFO,4.0,-33.0,-37.0
2013,8,25,DL,DEN,0.0,-33.0,-33.0
2013,8,27,B6,LAS,19.0,-33.0,-52.0
2013,6,8,DL,SLC,-3.0,-33.0,-30.0
2013,8,25,9E,DFW,5.0,-33.0,-38.0
2013,7,18,9E,BUF,-6.0,-33.0,-27.0
2013,8,21,VX,LAX,-2.0,-33.0,-31.0
2013,8,30,B6,ORD,-5.0,-33.0,-28.0
2013,8,27,B6,OAK,-1.0,-33.0,-32.0
2013,6,16,9E,BUF,-6.0,-33.0,-27.0
2013,8,26,9E,ORD,-10.0,-33.0,-23.0
2013,8,3,DL,BOS,-5.0,-33.0,-28.0
2013,8,30,US,PHX,-3.0,-33.0,-30.0
2013,7,15,DL,AUS,-2.0,-33.0,-31.0
2013,7,15,DL,SLC,16.0,-33.0,-49.0
2013,7,4,9E,DCA,4.0,-33.0,-37.0
2013,8,18,DL,SFO,2.0,-33.0,-35.0
2013,7,12,DL,LAX,-5.0,-33.0,-28.0
2013,6,23,AA,DFW,-5.0,-33.0,-28.0
2013,7,3,UA,SFO,-2.0,-33.0,-31.0
2013,6,11,AA,LAX,-8.0,-33.0,-25.0
2013,8,30,B6,SJC,7.0,-33.0,-40.0
2013,8,30,B6,FLL,6.0,-33.0,-39.0
2013,7,29,9E,DFW,-3.0,-33.0,-30.0
2013,8,12,DL,DTW,-6.0,-33.0,-27.0
2013,6,22,DL,BOS,-3.0,-33.0,-30.0
2013,7,15,B6,SFO,-5.0,-33.0,-28.0
2013,8,18,AA,LAX,-7.0,-33.0,-26.0
2013,6,23,9E,DTW,-5.0,-33.0,-28.0
2013,6,9,AA,SFO,-3.0,-33.0,-30.0
2013,7,14,AA,LAS,-3.0,-33.0,-30.0
2013,7,13,DL,SLC,-8.0,-33.0,-25.0
2013,6,20,UA,SFO,-7.0,-33.0,-26.0
2013,7,14,9E,DTW,0.0,-33.0,-33.0
2013,6,5,AA,ORD,-3.0,-33.0,-30.0
2013,8,16,9E,BUF,2.0,-33.0,-35.0
2013,7,17,DL,SFO,-3.0,-33.0,-30.0
2013,8,27,VX,SFO,1.0,-33.0,-34.0
2013,6,15,US,CLT,-6.0,-33.0,-27.0
2013,6,28,DL,SEA,0.0,-33.0,-33.0
2013,7,15,DL,SEA,-1.0,-33.0,-32.0
2013,8,21,B6,RDU,-2.0,-33.0,-31.0
2013,8,26,9E,MVY,-7.0,-33.0,-26.0
2013,7,15,9E,ORD,9.0,-33.0,-42.0
2013,8,30,DL,FLL,-1.0,-33.0,-32.0
2013,7,15,VX,LAX,9.0,-33.0,-42.0
2013,7,7,B6,LAX,-5.0,-33.0,-28.0
2013,6,20,9E,DTW,-3.0,-33.0,-30.0
2013,8,21,UA,SFO,-7.0,-33.0,-26.0
2013,7,12,DL,SJU,-3.0,-33.0,-30.0
2013,8,29,DL,LAX,-4.0,-33.0,-29.0
2013,7,30,B6,FLL,1.0,-33.0,-34.0
2013,8,29,AA,LAX,-4.0,-33.0,-29.0
2013,7,4,B6,SYR,-6.0,-33.0,-27.0
2013,8,31,DL,SAN,-3.0,-34.0,-31.0
2013,8,26,B6,SYR,-1.0,-34.0,-33.0
2013,8,24,DL,SAT,-3.0,-34.0,-31.0
2013,6,10,AA,LAX,-3.0,-34.0,-31.0
2013,8,19,DL,SFO,-4.0,-34.0,-30.0
2013,7,15,B6,FLL,-3.0,-34.0,-31.0
2013,8,26,DL,SJU,-5.0,-34.0,-29.0
2013,8,18,DL,SEA,-1.0,-34.0,-33.0
2013,7,4,AA,LAS,6.0,-34.0,-40.0
2013,8,21,DL,LAX,6.0,-34.0,-40.0
2013,8,31,9E,MSY,-3.0,-34.0,-31.0
2013,6,23,9E,ORD,-4.0,-34.0,-30.0
2013,7,18,UA,SFO,0.0,-34.0,-34.0
2013,7,11,DL,LAS,-5.0,-34.0,-29.0
2013,7,30,DL,LAX,-9.0,-34.0,-25.0
2013,6,5,9E,MKE,14.0,-34.0,-48.0
2013,7,14,AA,SAN,6.0,-34.0,-40.0
2013,6,29,AA,LAX,-2.0,-34.0,-32.0
2013,7,13,B6,SFO,-4.0,-34.0,-30.0
2013,8,21,DL,LAX,8.0,-34.0,-42.0
2013,7,4,UA,LAX,-4.0,-34.0,-30.0
2013,6,14,B6,LAX,-7.0,-34.0,-27.0
2013,8,16,DL,DTW,-3.0,-34.0,-31.0
2013,6,21,AA,LAX,-7.0,-34.0,-27.0
2013,6,21,DL,SEA,-1.0,-34.0,-33.0
